,p_syn,profit,l_cost,u_cost,is_in_opt_sol
94,0.76,0.06945364818193021,0.005445793786802911,0.01034700819492553,1.0
95,0.91,0.06177325074436659,0.021063747707931336,0.04002112064506954,1.0
96,0.9,0.06722700303513,0.020097416648915137,0.038185091632938754,1.0
97,0.83,0.048067912801927404,0.0460419484326549,0.07366711749224784,-0.0
98,0.91,0.04672646572820227,0.04808764346955302,0.07694022955128485,-0.0
99,0.78,0.063995791450229,0.04541420213453219,0.08628698405561115,-0.0
0,0.82,0.10142348020567006,0.048219169697416825,0.09161642242509196,0.0
1,0.82,0.14211725864465874,0.05279350118780925,0.06863155154415203,-0.0
2,0.87,0.11311920211319539,0.040498091019487606,0.06479694563118017,-0.0
3,0.81,0.12646173567030544,0.030248773699400176,0.04839803791904028,-0.0
4,0.89,0.13361080281556867,0.0047241456473561885,0.007558633035769901,1.0
5,0.73,0.13285266797184145,0.015365854257575482,0.029195123089393413,1.0
6,0.74,0.14456048454777334,0.0181800495833847,0.03454209420843093,1.0
7,1.01,0.10364984776849864,0.04458455180012379,0.05795991734016093,0.0
8,0.81,0.13327717199399436,0.039629629398696783,0.051518518218305824,1.0
9,0.89,0.134523019052461,0.05668070290760253,0.1076933355244448,0.0
10,0.7,0.11821581742925359,0.02794044758168911,0.03632258185619584,-0.0
11,0.97,0.07255953277743443,0.04030871869040306,0.07658656551176582,0.0
12,0.83,0.15472937641136472,0.06600223557828827,0.08580290625177477,0.0
13,0.87,0.07474650273367996,0.023128771954845386,0.04394466671420623,0.0
14,0.86,0.06997618378318106,0.07695673146022411,0.10004375089829134,0.0
15,0.91,0.15242268030323494,0.06523418506389336,0.1043746961022294,-0.0
16,0.94,0.09847356729009113,0.06536598766068372,0.08497578395888884,0.0
17,0.91,0.1292959618860011,0.05907929378128133,0.09452687005005013,-0.0
18,0.87,0.13813334099034183,0.07223890768158733,0.09391057998606353,-0.0
19,0.79,0.14708535709749954,0.02521083027706578,0.040337328443305245,1.0
20,0.72,0.13194095636042644,0.05848932080874626,0.07603611705137014,0.0
21,0.88,0.15768773101907793,0.08112749298899907,0.1541422366790982,0.0
22,0.89,0.0961096302382744,0.020500993921898192,0.026651292098467654,1.0
23,0.88,0.12253655160695702,0.027289116962623518,0.03547585205141057,1.0
24,0.84,0.08012459467866259,0.028410795776482457,0.03693403450942719,-0.0
25,0.94,0.07738784608638792,0.01597615228343407,0.02556184365349451,1.0
26,0.76,0.06739641900044382,0.011637901560696372,0.015129272028905284,1.0
27,0.81,0.09736741190963485,0.08147164687175625,0.10591314093328312,-0.0
28,0.89,0.16218154123479464,0.020901277234564676,0.03344204357530349,1.0
29,1.05,0.13435425697872472,0.08048366370617342,0.15291896104172947,0.0
30,0.81,0.07670739246984534,0.05023479825136915,0.09544611667760139,0.0
31,0.82,0.07586946866454881,0.020428739626917096,0.03881460529114247,1.0
32,0.89,0.14382873229577292,0.07934495905814447,0.10314844677558781,0.0
33,0.87,0.07093587448090997,0.01177615393839866,0.018841846301437856,1.0
34,0.84,0.1591195716205354,0.02784106514288759,0.036193384685753865,1.0
35,0.98,0.09902850738875607,0.029277655371939652,0.055627545206685336,1.0
36,0.93,0.08976587223701483,0.014589915763934999,0.0189668904931155,1.0
37,0.9,0.12686198510932017,0.008285491100585286,0.010771138430760871,1.0
38,0.88,0.13068396965722487,0.04863460513952528,0.09240574976509804,-0.0
39,0.95,0.1274451962981729,0.07178416256142116,0.1363899088667002,0.0
40,0.78,0.08576637740073585,0.03514939876197164,0.06678385764774611,-0.0
41,0.92,0.15014009058334896,0.07286256844926539,0.13843888005360425,0.0
42,0.86,0.09161629943883706,0.03525874940915775,0.05641399905465239,-0.0
43,0.86,0.09499338960853645,0.06783207661020776,0.0881816995932701,-0.0
44,0.98,0.10593631276184044,0.05464951196333431,0.10383407273033518,0.0
45,0.98,0.10397389392923097,0.007595497459953124,0.014431445173910935,1.0
46,0.8,0.11932974920422552,0.06534401856472863,0.08494722413414722,0.0
47,0.87,0.12335641276717083,0.06037381360664281,0.07848595768863566,-0.0
48,0.74,0.08027856448443685,0.005205017178619499,0.006766522332205349,1.0
49,0.85,0.09080087382930248,0.038981654649982114,0.07406514383496603,-0.0
50,0.91,0.15489043395091945,0.06312747064297591,0.0820657118358687,-0.0
51,0.85,0.08554233443681969,0.027443579399353855,0.05214280085877232,0.0
52,0.93,0.07395514056956196,0.04062382179102679,0.0771852614029509,-0.0
53,0.87,0.13258469180624124,0.03336057323705895,0.06338508915041201,-0.0
54,0.79,0.129539969231422,0.02769285360915329,0.044308565774645266,1.0
55,0.76,0.1259044241886433,0.062452497994953754,0.11865974619041213,0.0
56,0.9,0.0984802640986279,0.05842532729880714,0.11100812186773355,0.0
57,0.89,0.12175904204655189,0.021702035847913557,0.034723257356661694,1.0
58,0.76,0.1426658825419766,0.019296981536752394,0.025086075997778113,1.0
59,0.79,0.14573545473754176,0.048564499071765646,0.07770319851482503,-0.0
60,0.97,0.1514139817889001,0.021004521330552875,0.033607234128884604,1.0
61,0.85,0.15213999816927512,0.04158056330467078,0.07900307027887449,-0.0
62,0.75,0.11812239388811403,0.0030588914664225774,0.003976558906349351,1.0
63,0.71,0.15084818308740952,0.058054332200477655,0.11030323118090754,0.0
64,0.85,0.14713257673868047,0.03697767184912661,0.07025757651334055,0.0
65,0.84,0.11064267480673912,0.007673500019442621,0.012277600031108194,1.0
66,0.81,0.1526743794965777,0.016520832176771746,0.026433331482834797,1.0
67,0.85,0.0787094781011788,0.0021783670987741677,0.003485387358038669,1.0
68,0.93,0.1366046000684511,0.02358905071805622,0.03774248114888995,1.0
69,0.83,0.09256191821160759,0.07210047838792161,0.11536076542067458,0.0
70,0.76,0.08185698738718572,0.025691751545520867,0.04881432793648965,-0.0
71,0.89,0.12874732089298957,0.07696224866366116,0.1462282724609562,0.0
72,0.85,0.13308207570305491,0.053243494119810456,0.08518959059169673,-0.0
73,0.96,0.09848294619662529,0.019910871679783643,0.025884133183718735,1.0
74,0.85,0.15492134032676666,0.01661303736644892,0.03156477099625295,1.0
75,0.85,0.11504629511427278,0.07450038113642309,0.14155072415920386,0.0
76,0.76,0.12311934084563363,0.03709346239984284,0.048221501119795694,1.0
77,0.95,0.13323600606436473,0.015730599872544368,0.029888139757834296,1.0
78,0.9,0.10624198393792093,0.03159317638232919,0.05054908221172671,-0.0
79,0.97,0.11735514543546323,0.04022131973360987,0.05228771565369284,1.0
80,0.86,0.09289908665631175,0.04948428834675101,0.07917486135480163,0.0
81,0.83,0.09959114124284724,0.02987300966598229,0.03883491256577698,1.0
82,0.91,0.09071245588697563,0.026692038799265367,0.04270726207882459,1.0
83,0.93,0.16021197926038985,0.0752016914058555,0.14288321367112544,0.0
84,0.77,0.14222710598328667,0.07717602186729529,0.12348163498767246,0.0
85,0.83,0.13854540078129746,0.0593608151322126,0.09497730421154016,0.0
86,0.9,0.1428355821558539,0.023863313791463767,0.03818130206634203,1.0
87,0.82,0.06724841289467498,0.04892867969545322,0.0636072836040892,1.0
88,0.82,0.11665117176219163,0.031685769325828006,0.06020296171907321,1.0
89,0.81,0.12656025920688516,0.06552052832658538,0.08517668682456099,-0.0
90,0.84,0.1083685094743298,0.04561569016218808,0.07298510425950094,0.0
91,0.97,0.07301773623544432,0.016247906819277288,0.02599665091084366,1.0
92,0.9,0.10182294678242118,0.01606796754068274,0.020888357802887562,1.0
93,0.85,0.12245359508391827,0.03922915002215105,0.06276664003544169,-0.0
94,0.79,0.1437330075931871,0.04951082575735011,0.06436407348455514,-0.0
95,0.71,0.10241291562347336,0.041238881753050856,0.06598221080488137,-0.0
96,0.88,0.14675674762473193,0.01265462745527134,0.020247403928434143,1.0
97,0.89,0.09229025242913083,0.014793044068702762,0.019230957289313594,1.0
98,0.8,0.10431802691585107,0.045755955058516665,0.07320952809362667,0.0
99,0.86,0.1270668560106279,0.04998280947098867,0.09496733799487847,-0.0
0,0.76,0.07186995825869814,0.028764843899948284,0.04602375023991726,1.0
1,1.01,0.05563338892702027,0.006255214761861898,0.011884908047537605,1.0
2,0.77,0.05170263325187739,0.01166858161483474,0.018669730583735583,1.0
3,0.86,0.061430772289581805,0.006702731253894337,0.010724370006230942,1.0
4,0.87,0.10205122346786187,0.03175833650837145,0.041285837460882886,-0.0
5,0.93,0.07255369704419282,0.029829105843485942,0.03877783759653173,-0.0
6,0.92,0.11959274706378009,0.014854337560171727,0.019310638828223245,1.0
7,0.79,0.08140081378979344,0.02996507024162441,0.03895459131411173,-0.0
8,0.86,0.0771292196126272,0.056016543703172494,0.08962646992507599,0.0
9,0.84,0.06478502705422826,0.01583846144273523,0.02534153830837637,1.0
10,0.89,0.09032982713130497,0.0040683023484728905,0.0077297744620984914,1.0
11,0.89,0.05772632263574082,0.006468198505800648,0.010349117609281039,1.0
12,0.86,0.1024578684911527,0.013729878602723003,0.017848842183539906,1.0
13,0.8,0.12325215836517342,0.045031809986201446,0.08556043897378275,0.0
14,0.83,0.10073104950566088,0.026477449876636125,0.03442068483962696,1.0
15,0.96,0.10758146714646724,0.028313384355388382,0.05379543027523793,-0.0
16,0.95,0.08850877549600292,0.03795550917742078,0.04934216193064701,-0.0
17,0.77,0.07826349936832026,0.03814702447481905,0.061035239159710486,-0.0
18,0.83,0.11844760402481788,0.051145732920768,0.08183317267322882,-0.0
19,0.93,0.11600665726721032,0.007458153543083187,0.0119330456689331,1.0
20,0.83,0.07382552322354421,0.025440564942786337,0.033072734425622245,-0.0
21,0.77,0.12098731547497688,0.02105086237958609,0.03368137980733774,1.0
22,0.77,0.052643807888004185,0.03439657796726703,0.044715551357447134,0.0
23,0.88,0.09318358989401691,0.04712607612344429,0.08953954463454415,0.0
24,0.79,0.09274786056177377,0.05550693492388212,0.0888110958782114,-0.0
25,0.82,0.12031059511249458,0.0013948558518471516,0.0026502261185095883,1.0
26,0.89,0.12305153182695168,0.02580115193168393,0.033541497511189115,1.0
27,0.77,0.08328434486588628,0.0469278391362122,0.07508454261793952,0.0
28,0.8,0.11956268138987741,0.04939711833482209,0.06421625383526872,-0.0
29,0.88,0.06560555502323558,0.010529424185456802,0.016847078696730883,1.0
30,0.87,0.07830377321329858,0.005429052628558364,0.010315199994260891,1.0
31,0.79,0.05876135423798313,0.01061095597557596,0.020160816353594322,1.0
32,0.9,0.05682427362718116,0.03258635477391969,0.061914074070447404,-0.0
33,0.92,0.07541760112978789,0.029248224569343666,0.04679715931094987,-0.0
34,0.88,0.08671272954987039,0.04021359743547375,0.05227767666611588,0.0
35,0.76,0.06683127069985256,0.045776556314061606,0.08697545699671705,0.0
36,0.77,0.10004671514533908,0.004951679557198095,0.00792268729151695,1.0
37,0.83,0.08330053307119588,0.03110429692514707,0.04043558600269119,-0.0
38,0.85,0.07496120641606009,0.04989995283779895,0.094809910391818,0.0
39,0.76,0.08665645407589558,0.017005364985029064,0.022106974480537788,1.0
40,0.82,0.09828514485192788,0.050633496908894994,0.09620364412690047,0.0
41,0.8,0.06540432536296827,0.06124921330012508,0.09799874128020014,0.0
42,0.81,0.08073864516575792,0.03410960002391827,0.04434248003109375,1.0
43,0.81,0.11715034174215931,0.016905112223810564,0.0270481795580969,1.0
44,0.94,0.10542223916647846,0.05729243692031136,0.07448016799640478,-0.0
45,0.91,0.1032977719669151,0.05302684211438776,0.10075100001733675,0.0
46,0.9,0.08342117343687751,0.022297523542901352,0.03567603766864216,1.0
47,0.84,0.08418955594671625,0.03370922918970591,0.04382199794661769,-0.0
48,0.86,0.10018937200169624,0.0316214348698916,0.05059429579182657,1.0
49,0.93,0.11521382213252647,0.019202833222897477,0.02496368318976672,1.0
50,0.85,0.0945409087882217,0.012007408555614635,0.015609631122299026,1.0
51,0.78,0.09846529050348972,0.0524943037643532,0.06824259489365916,-0.0
52,1.06,0.09985009163534314,0.016815515610689565,0.03194947966031017,1.0
53,0.94,0.10528934688709793,0.009525300272158458,0.015240480435453533,1.0
54,0.96,0.05152060640979369,0.005437231038304351,0.008699569661286962,1.0
55,0.83,0.05937418556700212,0.02026535728588669,0.0263449644716527,1.0
56,0.96,0.09578148277938787,0.001592066671721998,0.003024926676271796,1.0
57,0.96,0.09270937172393479,0.025660048841593352,0.041056078146549366,-0.0
58,0.88,0.0662067437303711,0.050896469336883673,0.08143435093901387,0.0
59,0.83,0.07152579378448032,0.004236728124780316,0.005507746562214411,1.0
60,0.93,0.11994411427340078,0.03211572224489045,0.051385155591824716,1.0
61,0.86,0.10173642019898096,0.051660872051464315,0.08265739528234291,-0.0
62,0.92,0.12477968304001238,0.03485265843154217,0.04530845596100483,1.0
63,0.78,0.07295487246879924,0.040959441641847234,0.07782293911950974,0.0
64,0.75,0.10977250393383003,0.048510893084092406,0.07761742893454784,0.0
65,0.88,0.05707426804778827,0.028496892983836404,0.03704596087898732,-0.0
66,0.91,0.11100099704753212,0.04114251351513491,0.07817077567875633,-0.0
67,0.85,0.11202874059327703,0.005358522258624535,0.010181192291386617,1.0
68,0.82,0.04965067179845191,0.02358232842556349,0.04480642400857063,1.0
69,0.86,0.10944183532944957,0.06102270780537609,0.09763633248860175,1.0
70,0.81,0.0640446023517641,0.052224441046055316,0.09922643798750509,0.0
71,0.94,0.11632077770208704,0.003005557514376137,0.003907224768688979,1.0
72,0.82,0.08411550549036516,0.023192676954443263,0.04406608621344219,1.0
73,0.88,0.05722243801218513,0.014866724108399263,0.0282467758059586,1.0
74,0.84,0.07909709332185023,0.03221167288493776,0.04187517475041909,-0.0
75,1.02,0.06609837569904611,0.019440470117133932,0.031104752187414295,1.0
76,0.91,0.0724928496846574,0.03578510567139366,0.04652063737281176,-0.0
77,0.96,0.11807790256410318,0.0057986054198175575,0.007538187045762825,1.0
78,0.78,0.12505983914150537,0.03594324951055806,0.0682921740700603,-0.0
79,0.94,0.11654732849599361,0.015464143140379414,0.02010338608249324,1.0
80,0.74,0.08074947829406717,0.027496191842981504,0.03574504939587596,1.0
81,0.84,0.12112627510853605,0.014266562784941846,0.022826500455906954,1.0
82,0.92,0.0683553634019813,0.04758656195447165,0.09041446771349612,0.0
83,0.8,0.08091736866795421,0.026045326344385514,0.04167252215101683,-0.0
84,0.87,0.11995434919554773,0.04251701838429846,0.055272123899587994,1.0
85,0.86,0.061531735709465504,0.040274154424018334,0.06443864707842933,-0.0
86,0.8,0.10542293161192491,0.059321334248653455,0.11271053507244155,0.0
87,0.84,0.08092419728919986,0.05890818348186311,0.11192554861553991,0.0
88,0.81,0.07315477027013104,0.008706247347117705,0.011318121551253016,1.0
89,0.92,0.10795663932023915,0.05926651966932979,0.1126063873717266,0.0
90,0.86,0.08696643604774265,0.0039611186702501544,0.0063377898724002475,1.0
91,0.82,0.12193495103799208,0.03565894618262606,0.04635663003741387,-0.0
92,0.75,0.1130610602343228,0.050882837850962655,0.09667739191682904,0.0
93,0.86,0.07117513150248364,0.01605706551010651,0.03050842446920237,-0.0
94,0.9,0.05866766287336116,0.03939402815687339,0.0512122366039354,1.0
95,0.84,0.10161174106947635,0.022854091400908962,0.03656654624145434,-0.0
96,0.77,0.07290510556255542,0.03953873606359119,0.07512359852082326,0.0
97,0.88,0.09430794306588394,0.05753656154306793,0.07479753000598832,0.0
98,0.86,0.09238763114829279,0.03942012449099583,0.06307219918559333,-0.0
99,0.86,0.10160650846750546,0.050848926619351045,0.06610360460515635,-0.0
0,0.93,0.10285145891720092,0.00827511663779574,0.015722721611811905,1.0
1,0.95,0.06302632808293814,0.01876094329578167,0.024389226284516168,1.0
2,0.77,0.09739316280487022,0.009655031139828083,0.015448049823724936,1.0
3,0.88,0.06353024030840135,0.04944912370984496,0.07911859793575193,-0.0
4,0.89,0.10588202124046966,0.04463031608322564,0.05801941090819333,1.0
5,0.85,0.08912999566759215,0.053559149618875146,0.08569463939020024,-0.0
6,0.95,0.04420692044084685,0.017511904835759675,0.03327261918794338,1.0
7,0.85,0.04717846766710285,0.039153932542679695,0.06264629206828752,-0.0
8,0.86,0.04972804217127657,0.009416214817887543,0.01506594370862007,1.0
9,0.78,0.05000134735706334,0.05162447406092065,0.06711181627919685,-0.0
10,0.91,0.08067989996239308,0.049302135575132175,0.06409277624767183,-0.0
11,0.84,0.06004415814781218,0.05022034668208086,0.08035255469132938,-0.0
12,0.82,0.07295288678599934,0.05415829595396565,0.08665327352634505,-0.0
13,0.88,0.07224549398238897,0.0522433199591041,0.09926230792229779,-0.0
14,0.87,0.07003577484356578,0.02471307774865055,0.04695484772243604,-0.0
15,0.88,0.1077612787547908,0.011552360172418669,0.02194948432759547,1.0
16,0.82,0.06970739461857585,0.0471098634805971,0.07537578156895536,-0.0
17,0.85,0.044653225665681334,0.021979819934611247,0.035167711895378,1.0
18,0.94,0.10396849244870268,0.025424267281360262,0.04067882765017643,1.0
19,0.83,0.09179278394091234,0.048715760052961014,0.07794521608473762,-0.0
20,0.84,0.07266253304789325,0.03237673350423899,0.042089753555510694,1.0
21,0.92,0.05469345869204838,0.019439667796860224,0.03693536881403442,1.0
22,0.7,0.055520641041224505,0.03189785623038307,0.041467213099497996,-0.0
23,0.79,0.10614261218767868,0.010228727866565904,0.013297346226535675,1.0
24,0.86,0.06841527283421472,0.01908685476716721,0.030538967627467533,1.0
25,0.89,0.0934323274353505,0.027429028757877637,0.052115154639967506,1.0
26,0.87,0.07909532996997118,0.04796737623760991,0.07674780198017585,-0.0
27,0.92,0.06552661883233296,0.01860939004864141,0.024192207063233835,1.0
28,0.78,0.06534827225408624,0.04282019294071444,0.0685123087051431,-0.0
29,0.79,0.10687295514748175,0.01785112565949047,0.02320646335733761,1.0
30,0.77,0.09948305406210749,0.008127614674133138,0.013004183478613021,1.0
31,0.94,0.10683848519196525,0.047577123006637315,0.07612339681061969,-0.0
32,0.97,0.09917915491486524,0.0259048069704468,0.04921913324384891,1.0
33,0.72,0.07104041185411837,0.05146810380982235,0.09778939723866245,-0.0
34,0.97,0.05621215791771538,0.01928096579685143,0.036633835014017714,-0.0
35,0.77,0.0970779266069841,0.02773342112573288,0.03605344746345275,1.0
36,0.85,0.1064900661922297,0.017696555723242278,0.023005522440214966,1.0
37,0.95,0.05184676445425671,0.03565266590496693,0.06774006521943716,-0.0
38,0.92,0.07927246015193896,0.04461349981912591,0.07138159971060146,-0.0
39,0.88,0.05587170563719405,0.04669809001565393,0.0607075170203501,-0.0
40,0.84,0.06851978652820855,0.047032477214435486,0.08936170670742741,-0.0
41,0.8,0.07661583678409727,0.05228474326237691,0.08365558921980307,-0.0
42,0.86,0.04794036451092207,0.05100887423822308,0.08161419878115693,-0.0
43,0.81,0.07385540278965161,0.013768954010662117,0.01789964021386075,1.0
44,0.85,0.10601110673200966,0.052353513245338386,0.0680595672189399,-0.0
45,0.96,0.06684384956348181,0.019977242942768876,0.037956761591260865,1.0
46,0.76,0.08894205167759753,0.03782070303569908,0.07185933576782826,-0.0
47,0.79,0.08012460682848241,0.034599834878679486,0.04497978534228333,-0.0
48,0.85,0.1010334780576905,0.029511325546481688,0.056071518538315206,-0.0
49,0.88,0.082790429546783,0.0502822395419635,0.08045158326714161,-0.0
50,0.81,0.06639312499241493,0.04874035472327394,0.09260667397422048,-0.0
51,0.86,0.05113303927228333,0.014173318582876076,0.026929305307464544,1.0
52,0.8,0.05479870653777015,0.04565656111205477,0.07305049777928764,-0.0
53,0.8,0.07710033838846422,0.0032217766814450176,0.005154842690312029,1.0
54,0.99,0.04373127586210877,0.022484745161658302,0.029230168710155793,-0.0
55,0.79,0.07025636507588122,0.007551527784961723,0.00981698612045024,1.0
56,0.84,0.06675540463217572,0.04329305354769063,0.05628096961199782,-0.0
57,0.83,0.06304649564333174,0.04027200419221169,0.07651680796520222,-0.0
58,0.86,0.04792441650248109,0.003932406442650489,0.0074715722410359274,1.0
59,0.88,0.06773943928870209,0.05391282550181086,0.08626052080289738,-0.0
60,0.9,0.08520078020851451,0.04651875847574616,0.07443001356119386,-0.0
61,0.81,0.05614467238008358,0.002681530413299474,0.003485989537289317,1.0
62,0.87,0.080554422791092,0.029113405652910377,0.03784742734878349,-0.0
63,0.84,0.09204224147522037,0.0123022631887087,0.01599294214532131,1.0
64,0.82,0.05174670080938515,0.01910187521780983,0.024832437783152778,1.0
65,0.87,0.08560426632722866,0.004185812964869634,0.006697300743791416,1.0
66,0.91,0.04601248350698172,0.002296724489638671,0.0029857418365302727,1.0
67,0.87,0.08624920326262256,0.0017155827425654952,0.0032596072108744406,1.0
68,0.74,0.050135741938434925,0.04691664311829027,0.060991636053777346,-0.0
69,0.9,0.07472111776166579,0.02692035079202104,0.05114866650483998,-0.0
70,0.8,0.08563554550444961,0.05141418072135076,0.066838434937756,-0.0
71,0.79,0.043951832085630894,0.051540139781578974,0.09792626558500005,-0.0
72,0.95,0.06600616608877014,0.029328718385037096,0.055724564931570485,-0.0
73,0.68,0.09359951943341054,0.027696433197560433,0.05262322307536482,-0.0
74,0.96,0.07865249799188934,0.028175937707153348,0.04508150033144536,1.0
75,0.81,0.10393782889267557,0.004271340365411533,0.005552742475034993,1.0
76,0.9,0.07078162956319951,0.01788776784500755,0.03398675890551434,1.0
77,0.83,0.09117390854446378,0.02747088742992008,0.04395341988787214,-0.0
78,0.89,0.051587946519075646,0.032586888996877714,0.05213902239500434,-0.0
79,0.93,0.05046617703061719,0.023720451336609258,0.030836586737592035,1.0
80,0.92,0.07267940827623154,0.02289490931770642,0.03663185490833028,1.0
81,0.92,0.09813905883085579,0.02659064765030921,0.0505222305355875,-0.0
82,0.72,0.05724711515636832,0.03413409541196807,0.06485478128273932,-0.0
83,0.77,0.07463315306460835,0.05421192919300028,0.07047550795090037,-0.0
84,0.81,0.08065758185331748,0.025880555034897754,0.03364472154536708,1.0
85,0.91,0.059379015206814226,0.021211243850355513,0.04030136331567547,1.0
86,0.75,0.09968979739656732,0.04618282146637391,0.06003766790628608,-0.0
87,0.97,0.08993408991895475,0.0044591285130511525,0.005796867066966499,1.0
88,0.87,0.0761128692776314,0.02248507194421871,0.04272163669401555,1.0
89,0.86,0.08632167196726516,0.008730518374261214,0.016587984911096306,1.0
90,0.8,0.0597792263996104,0.02426846771625468,0.03154900803113109,1.0
91,0.9,0.07055506168905913,0.013033833636265722,0.024764283908904873,1.0
92,0.94,0.10100010975526552,0.02569503377658127,0.04882056417550441,1.0
93,0.75,0.09673473771014553,0.05342682415682637,0.1015109658979701,-0.0
94,0.96,0.07304543010346196,0.04457375714485593,0.08469013857522627,-0.0
95,0.93,0.06091474251825004,0.011766941365154535,0.015297023774700895,1.0
96,0.88,0.08395142566684134,0.03608764469339615,0.06856652491745267,-0.0
97,0.89,0.09318629030052226,0.044902802643937444,0.05837364343711868,-0.0
98,1.0,0.06210788771786622,0.011282679861972093,0.014667483820563721,1.0
99,0.87,0.059007703755606496,0.030541665539342903,0.05802916452475151,1.0
0,0.88,0.11418017716810541,0.03091128730779166,0.058731445884804154,0.0
1,0.8,0.07762399271059758,0.059482742053117876,0.07732756466905323,0.0
2,0.84,0.14180116805730805,0.0642271275512688,0.10276340408203011,0.0
3,0.82,0.062479729483397056,0.07280228133922746,0.11648365014276393,0.0
4,0.68,0.14148722429742763,0.02137287830382435,0.027784741794971653,1.0
5,0.94,0.09612042783220064,0.03780434819706637,0.049145652656186284,-0.0
6,0.86,0.11697783317469068,0.07111900549947427,0.1351261104490011,0.0
7,0.8,0.09221883987060987,0.04954024422312768,0.09412646402394259,-0.0
8,0.78,0.10323046607851386,0.017629863292998846,0.028207781268798155,1.0
9,0.91,0.1314463208257834,0.03133496731737953,0.040735457512593394,-0.0
10,0.84,0.12405756444570516,0.02901036892897725,0.05511970096505677,1.0
11,0.83,0.1198791700358834,0.02338572282645674,0.03741715652233079,1.0
12,0.9,0.12208310242619486,0.06105620489609604,0.09768992783375367,-0.0
13,0.94,0.12934423575119716,0.04471483251018704,0.08495818176935536,-0.0
14,0.79,0.06122634972731373,0.014939884120676698,0.019421849356879708,-0.0
15,0.88,0.07867192041971942,0.07380786500450504,0.09595022450585657,0.0
16,0.91,0.060324198576332186,0.03311126839930487,0.052978029438887804,-0.0
17,0.89,0.10074702338867703,0.04737325692753385,0.0900091881623143,0.0
18,0.93,0.1287714902625828,0.03534878123470987,0.04595341560512283,1.0
19,0.92,0.07620811140419541,0.029096643318942916,0.04655462931030867,-0.0
20,0.83,0.12809766009282136,0.04097441824939329,0.06555906919902926,-0.0
21,0.86,0.14813780540144944,0.0017210753592917624,0.0027537205748668202,1.0
22,0.95,0.14117068814888428,0.042543403524022604,0.055306424581229384,1.0
23,0.9,0.10739523388302069,0.004162006059110433,0.007907811512309824,1.0
24,0.85,0.14676627492040906,0.05158705900202172,0.06706317670262824,0.0
25,0.74,0.06238785437521825,0.056192679807009996,0.089908287691216,0.0
26,0.84,0.05947033293406357,0.07034770425486664,0.09145201553132663,0.0
27,0.87,0.08138958735705681,0.07119183773097917,0.11390694036956667,0.0
28,0.86,0.13946105062471173,0.06082462674216357,0.09731940278746173,-0.0
29,0.86,0.11516818943653837,0.01546087004236562,0.029375653080494675,1.0
30,0.9,0.13799327661732388,0.022109620948852805,0.035375393518164495,1.0
31,0.79,0.1131360190256777,0.055580962731103495,0.10560382918909664,-0.0
32,0.86,0.06547595615712797,0.0681917252803189,0.10910676044851025,0.0
33,0.93,0.14301197567046053,0.017444264356753895,0.0331441022778324,1.0
34,0.87,0.10677083604495756,0.06909597877971657,0.13128235968146149,0.0
35,0.8,0.1292898367220512,0.057218309622622546,0.09154929539619608,0.0
36,0.87,0.08193506993533962,0.015552020847393527,0.02488323335582964,1.0
37,0.83,0.11053786084292645,0.03417221554629849,0.054675544874077595,0.0
38,0.89,0.09278502299874956,0.03685750791212932,0.04791476028576812,1.0
39,0.83,0.14140842035459592,0.0035904484723220625,0.005744717555715301,1.0
40,0.93,0.13703442513245317,0.06627258776819116,0.10603614042910586,0.0
41,0.85,0.09186075846335076,0.057924842099752044,0.09267974735960327,0.0
42,0.83,0.11042810101962393,0.041488121796430244,0.05393455833535932,1.0
43,0.88,0.10889547191469927,0.035119476040158464,0.06672700447630107,0.0
44,0.86,0.09170041487232213,0.04517831116289637,0.08583879120950309,0.0
45,0.88,0.0808130786205247,0.023673665742999384,0.03787786518879902,1.0
46,0.78,0.11220572289275225,0.007783977563363987,0.010119170832373183,1.0
47,0.76,0.11088017212849309,0.02314442918687382,0.037031086698998114,1.0
48,0.8,0.1370803860685046,0.05508163508829218,0.10465510666775515,0.0
49,0.77,0.07136254295695428,0.012585610048837537,0.0163612930634888,1.0
50,1.0,0.11436662505163955,0.04286801928024824,0.05572842506432271,1.0
51,0.84,0.07250415532131609,0.07391598638085187,0.118265578209363,0.0
52,0.93,0.08288443956191216,0.05063471274562108,0.09620595421668003,0.0
53,0.76,0.07983507048190136,0.021666105185783744,0.028165936741518873,1.0
54,0.86,0.13238080935994329,0.06888697252872086,0.08955306428733713,0.0
55,0.9,0.1364924509504737,0.07368667377849446,0.11789867804559113,0.0
56,0.78,0.13343159848975375,0.030789151305881283,0.058499387481174434,-0.0
57,0.87,0.12470198753028923,0.039346086104004904,0.05114991193520638,-0.0
58,0.74,0.14313956577180065,0.02432394478034622,0.03162112821445009,1.0
59,0.91,0.11674746379186167,0.015626928929715147,0.025003086287544236,1.0
60,0.78,0.07119258975380426,0.016210885514439187,0.021074151168770944,1.0
61,0.91,0.13441731439157012,0.04334722661036228,0.05635139459347096,1.0
62,0.9,0.06565994759048688,0.04217474097551606,0.0674795855608257,-0.0
63,0.89,0.13692047236350413,0.0601183931114869,0.07815391104493298,0.0
64,0.93,0.1091347322249192,0.0240737574526621,0.04574013916005799,1.0
65,0.89,0.1473493468261498,0.0134406113043149,0.02553716147819831,1.0
66,0.83,0.10280425363174703,0.060042120893610114,0.07805475716169316,-0.0
